WIFI DATA 
Frequency: 5240
Timestamp: 712257935449


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712261572159


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -64
Frequency: 2412
Timestamp: 712256218380


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712256923757


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712258945992


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -84
Frequency: 2422
Timestamp: 712256294150


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -81
Frequency: 2462
Timestamp: 712257254456


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -89
Frequency: 5560
Timestamp: 712260248023


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -70
Frequency: 5240
Timestamp: 712263755509


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712267099921


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -64
Frequency: 2412
Timestamp: 712261853193


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712262766690


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712264827169


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -87
Frequency: 5260
Timestamp: 712264660808


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712264813506


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712263091893


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -89
Frequency: 2452
Timestamp: 712262876165


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -69
Frequency: 5240
Timestamp: 712269387842


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -62
Frequency: 2432
Timestamp: 712273039667


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712267499836


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -82
Frequency: 2447
Timestamp: 712268299799


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712270459077


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -87
Frequency: 5260
Timestamp: 712270313192


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -94
Frequency: 5280
Timestamp: 712270445546


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -81
Frequency: 2462
Timestamp: 712268705162


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -89
Frequency: 2452
Timestamp: 712268374987


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -90
Frequency: 5560
Timestamp: 712271614266


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -70
Frequency: 5240
Timestamp: 712275224689


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -62
Frequency: 2432
Timestamp: 712278875314


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712273434926


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -82
Frequency: 2447
Timestamp: 712274160115


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712276296093


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -87
Frequency: 5260
Timestamp: 712276150023


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712276283216


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712274559710


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -89
Frequency: 2452
Timestamp: 712274299969


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -89
Frequency: 5560
Timestamp: 712277554242


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -70
Frequency: 5240
Timestamp: 712281106262


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -62
Frequency: 2432
Timestamp: 712284612830


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712279279021


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712279990747


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -94
Frequency: 5280
Timestamp: 712282133385


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712281986435


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712282119963


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712280398356


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -89
Frequency: 2452
Timestamp: 712280151907


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -90
Frequency: 5560
Timestamp: 712283186066


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -69
Frequency: 5240
Timestamp: 712286741996


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712290346996


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712284963988


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -82
Frequency: 2447
Timestamp: 712285686447


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -94
Frequency: 5280
Timestamp: 712287879591


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712287721163


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -85
Frequency: 2422
Timestamp: 712285069045


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -94
Frequency: 5280
Timestamp: 712287854173


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712286110842


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -91
Frequency: 2452
Timestamp: 712285805589


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -70
Frequency: 5240
Timestamp: 712292578672


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712296184081


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712290934412


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712291667886


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712293716875


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712293557753


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -95
Frequency: 5280
Timestamp: 712293693359


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -81
Frequency: 2462
Timestamp: 712291969276


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -87
Frequency: 2452
Timestamp: 712291752105


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -90
Frequency: 5560
Timestamp: 712294859668


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -69
Frequency: 5240
Timestamp: 712298265476


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712302224812


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712296579494


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712297276201


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712299553587


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712299394883


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712299527953


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712297600075


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -90
Frequency: 2452
Timestamp: 712297384157


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -92
Frequency: 5560
Timestamp: 712300696779


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -68
Frequency: 5240
Timestamp: 712304252064


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712307857387


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712302607062


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712305380444


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -87
Frequency: 5260
Timestamp: 712305232231


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -83
Frequency: 2462
Timestamp: 712303606410


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -87
Frequency: 2452
Timestamp: 712303328341


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -89
Frequency: 5560
Timestamp: 712306635915


************** 

Scanning: Entré

SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -88
Frequency: 2422
Timestamp: 712308562565


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -70
Frequency: 5240
Timestamp: 712310245574


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -62
Frequency: 2432
Timestamp: 712313897642


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -64
Frequency: 2412
Timestamp: 712308418235


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712309155570


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712311317575


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -85
Frequency: 5260
Timestamp: 712311171102


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -85
Frequency: 2422
Timestamp: 712308518813


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -94
Frequency: 5280
Timestamp: 712311304255


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -81
Frequency: 2462
Timestamp: 712309564404


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -88
Frequency: 2452
Timestamp: 712309232195


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -89
Frequency: 5560
Timestamp: 712312472598


************** 

Scanning: Entré

SSID: tornebakkepigen
BSSID: 28:9e:fc:08:d3:9a
ResultLevel: -90
Frequency: 2422
Timestamp: 712314411802


SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -69
Frequency: 5240
Timestamp: 712316082127


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712319836553


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712314259914


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712314996001


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712317256931


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -85
Frequency: 5260
Timestamp: 712317110171


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712317243002


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712315418897


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -87
Frequency: 2452
Timestamp: 712315071400


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -69
Frequency: 5240
Timestamp: 712322021162


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -62
Frequency: 2432
Timestamp: 712325572943


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712320115163


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712320951748


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712323093212


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712322951826


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -84
Frequency: 2422
Timestamp: 712320294883


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -90
Frequency: 5280
Timestamp: 712323080742


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -83
Frequency: 2462
Timestamp: 712321339315


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -87
Frequency: 2452
Timestamp: 712321112718


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -90
Frequency: 5560
Timestamp: 712324146590


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -68
Frequency: 5240
Timestamp: 712327755252


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712331304594


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712325925826


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712326810393


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712328828163


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -87
Frequency: 5260
Timestamp: 712328682361


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -86
Frequency: 2422
Timestamp: 712326146624


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712328814400


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712327077375


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -87
Frequency: 2452
Timestamp: 712326847380


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -90
Frequency: 5560
Timestamp: 712329983597


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -68
Frequency: 5240
Timestamp: 712333577773


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712337243938


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712331801824


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -80
Frequency: 2447
Timestamp: 712332505508


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712334768006


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712334601354


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -88
Frequency: 2422
Timestamp: 712331969724


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712334754033


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -69
Frequency: 5240
Timestamp: 712333557765


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -81
Frequency: 2462
Timestamp: 712332901322


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -88
Frequency: 2452
Timestamp: 712332605156


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -89
Frequency: 5560
Timestamp: 712335820479


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -68
Frequency: 5240
Timestamp: 712339454574


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -62
Frequency: 2432
Timestamp: 712342775625


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712337517518


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712338342559


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -94
Frequency: 5280
Timestamp: 712340502461


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -87
Frequency: 5260
Timestamp: 712340355452


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712340488787


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712338768400


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -86
Frequency: 2452
Timestamp: 712338534458


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -90
Frequency: 5560
Timestamp: 712341657042


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -69
Frequency: 5240
Timestamp: 712345110825


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712348815648


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712343333175


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712344077483


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712346248848


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712346090608


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -85
Frequency: 2422
Timestamp: 712343438105


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712346223592


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712344462795


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -87
Frequency: 2452
Timestamp: 712344175808


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -91
Frequency: 5560
Timestamp: 712347494493


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -68
Frequency: 5240
Timestamp: 712350951915


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712354552106


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712349295651


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -81
Frequency: 2447
Timestamp: 712349932564


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712352085535


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -87
Frequency: 5260
Timestamp: 712351926614


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712352059951


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -82
Frequency: 2462
Timestamp: 712350302859


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -88
Frequency: 2452
Timestamp: 712350012709


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -68
Frequency: 5240
Timestamp: 712356970791


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712360489048


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712355140749


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712358114999


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712357948189


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -86
Frequency: 2422
Timestamp: 712355214956


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712358102324


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -81
Frequency: 2462
Timestamp: 712356247455


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -87
Frequency: 2452
Timestamp: 712355962477


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -68
Frequency: 5240
Timestamp: 712362483064


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712366224798


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712360872026


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -80
Frequency: 2447
Timestamp: 712361599946


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712363657102


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712363498079


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -86
Frequency: 2422
Timestamp: 712360948024


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712363633098


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -81
Frequency: 2462
Timestamp: 712361912617


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -86
Frequency: 2452
Timestamp: 712361684039


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -90
Frequency: 5560
Timestamp: 712364697700


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -69
Frequency: 5240
Timestamp: 712368495548


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
ResultLevel: -61
Frequency: 2432
Timestamp: 712372165044


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1c
ResultLevel: -63
Frequency: 2412
Timestamp: 712366682636


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b1
ResultLevel: -80
Frequency: 2447
Timestamp: 712367437930


SSID: Zyxel_E3B1
BSSID: 50:e0:39:70:e3:b2
ResultLevel: -92
Frequency: 5280
Timestamp: 712369583926


SSID: WiFimodem-0117
BSSID: 30:93:bc:b0:01:1d
ResultLevel: -86
Frequency: 5260
Timestamp: 712369438131


SSID: 
BSSID: fa:8f:ca:72:42:64
ResultLevel: -85
Frequency: 2422
Timestamp: 712366785382


SSID: 
BSSID: 52:e0:39:70:e3:b2
ResultLevel: -93
Frequency: 5280
Timestamp: 712369570198


SSID: 
BSSID: f2:87:56:99:1a:11
ResultLevel: -68
Frequency: 5240
Timestamp: 712368477158


SSID: CableBox-0395
BSSID: d8:d7:75:ed:03:9a
ResultLevel: -81
Frequency: 2462
Timestamp: 712367644732


SSID: PrettyFlyforaWiFi_2.4
BSSID: e2:24:c8:36:d8:5d
ResultLevel: -87
Frequency: 2452
Timestamp: 712367499888


SSID: ayh6djja_5GHz
BSSID: d8:d7:75:ed:03:9b
ResultLevel: -90
Frequency: 5560
Timestamp: 712370742067


************** 

Scanning: Entré

SSID: DetLilleHus_5G
BSSID: f0:87:56:19:1a:12
ResultLevel: -69
Frequency: 5240
Timestamp: 712374158530


SSID: DetLilleHus
BSSID: f0:87:56:19:1a:11
